Entry Number,File Name,SMILES,Ered,HOMO,Gsol,Absorption Wavelength
719,BTZ-Neutral-wb97xd-1719,COc1c(OC(F)(F)F)c(C#N)c2nsnc2c1N(C(C)=O)C(F)(F)C(F)(F)F,2.56466546,-9.1790214,-0.58787205,327.81
720,BTZ-Neutral-wb97xd-1720,COc1c(OC(F)(F)F)c(OC)c2nsnc2c1N(C(C)=O)C(F)(F)C(F)(F)F,2.07436847,-8.4712893,-0.57628059,346.75
721,BTZ-Neutral-wb97xd-1721,COc1c(OC(F)(F)F)c(OC(F)(F)F)c2nsnc2c1N(C(C)=O)C(F)(F)C(F)(F)F,2.31351716,-9.2587467,-0.43829868,307.59
722,BTZ-Neutral-wb97xd-1722,COc1c(OC(F)(F)F)c(SC)c2nsnc2c1N(C(C)=O)C(F)(F)C(F)(F)F,2.14633892,-8.5088391,-0.5618865,357.86
723,BTZ-Neutral-wb97xd-1723,COc1c(OC(F)(F)F)c(SC(F)(F)F)c2nsnc2c1N(C(C)=O)C(F)(F)C(F)(F)F,2.45982533,-9.1300434,-0.44140062,322.4
724,BTZ-Neutral-wb97xd-1724,COc1c(OC(F)(F)F)c(Br)c2nsnc2c1N(C(C)=O)C(F)(F)C(F)(F)F,2.26236236,-9.0285501,-0.53459487,318.67
725,BTZ-Neutral-wb97xd-1725,COc1c(OC(F)(F)F)c(N(C)C)c2nsnc2c1N(C(C)=O)C(F)(F)C(F)(F)F,1.85339606,-7.6212489,-0.47930415,407.69
726,BTZ-Neutral-wb97xd-1726,COc1c(OC(F)(F)F)c([N+](=O)[O-])c2nsnc2c1N(C(C)=O)C(F)(F)C(F)(F)F,2.73717686,-9.4660869,-0.5784846,326.86
727,BTZ-Neutral-wb97xd-1727,COc1c(OC(F)(F)F)c(S(=O)(=O)N(C)C)c2nsnc2c1N(C(C)=O)C(F)(F)C(F)(F)F,2.38475294,-9.0380736,-0.82389159,319.56
728,BTZ-Neutral-wb97xd-1728,COc1c(SC)c(C)c2nsnc2c1N(C(C)=O)C(F)(F)C(F)(F)F,1.9838408,-8.4565959,-0.59187192,329.73
729,BTZ-Neutral-wb97xd-1729,COc1c(SC)c(C(F)(F)F)c2nsnc2c1N(C(C)=O)C(F)(F)C(F)(F)F,2.32540793,-8.546661,-0.59521875,344.44
730,BTZ-Neutral-wb97xd-1730,COc1c(SC)c(C#N)c2nsnc2c1N(C(C)=O)C(F)(F)C(F)(F)F,2.47489967,-8.726247,-0.69717462,363.43
731,BTZ-Neutral-wb97xd-1731,COc1c(SC)c(OC)c2nsnc2c1N(C(C)=O)C(F)(F)C(F)(F)F,2.02264226,-8.0111682,-0.61524531,369.03
732,BTZ-Neutral-wb97xd-1732,COc1c(SC)c(OC(F)(F)F)c2nsnc2c1N(C(C)=O)C(F)(F)C(F)(F)F,2.12840753,-8.5814898,-0.46765827,330.13
733,BTZ-Neutral-wb97xd-1733,COc1c(SC)c(SC)c2nsnc2c1N(C(C)=O)C(F)(F)C(F)(F)F,2.0483285,-8.1619116,-0.59494665,374.39
734,BTZ-Neutral-wb97xd-1734,COc1c(SC)c(SC(F)(F)F)c2nsnc2c1N(C(C)=O)C(F)(F)C(F)(F)F,2.20554788,-8.3662587,-0.53674446,356.9
735,BTZ-Neutral-wb97xd-1735,COc1c(SC)c(Br)c2nsnc2c1N(C(C)=O)C(F)(F)C(F)(F)F,2.2241051,-8.4408141,-0.58577688,347.98
736,BTZ-Neutral-wb97xd-1736,COc1c(SC)c(N(C)C)c2nsnc2c1N(C(C)=O)C(F)(F)C(F)(F)F,1.74496421,-7.3826172,-0.62207502,424.36
737,BTZ-Neutral-wb97xd-1737,COc1c(SC)c([N+](=O)[O-])c2nsnc2c1N(C(C)=O)C(F)(F)C(F)(F)F,2.4619205,-8.8729089,-0.67701201,335.55
738,BTZ-Neutral-wb97xd-1738,COc1c(SC)c(S(=O)(=O)N(C)C)c2nsnc2c1N(C(C)=O)C(F)(F)C(F)(F)F,2.3002931,-8.3706123,-0.9343914,369.69
739,BTZ-Neutral-wb97xd-1739,COc1c(SC(F)(F)F)c(C)c2nsnc2c1N(C(C)=O)C(F)(F)C(F)(F)F,2.07104885,-8.6492427,-0.49095003,329.87
740,BTZ-Neutral-wb97xd-1740,COc1c(SC(F)(F)F)c(C(F)(F)F)c2nsnc2c1N(C(C)=O)C(F)(F)C(F)(F)F,2.53734662,-9.3504444,-0.56964135,314.69
741,BTZ-Neutral-wb97xd-1741,COc1c(SC(F)(F)F)c(C#N)c2nsnc2c1N(C(C)=O)C(F)(F)C(F)(F)F,2.52526538,-9.0141288,-0.52147965,350.7
742,BTZ-Neutral-wb97xd-1742,COc1c(SC(F)(F)F)c(OC)c2nsnc2c1N(C(C)=O)C(F)(F)C(F)(F)F,2.13417605,-8.3559189,-0.51878586,349.38
743,BTZ-Neutral-wb97xd-1743,COc1c(SC(F)(F)F)c(OC(F)(F)F)c2nsnc2c1N(C(C)=O)C(F)(F)C(F)(F)F,2.49296711,-9.2554815,-0.50645973,315.3
744,BTZ-Neutral-wb97xd-1744,COc1c(SC(F)(F)F)c(SC)c2nsnc2c1N(C(C)=O)C(F)(F)C(F)(F)F,2.28293312,-8.3123829,-0.57497451,383.21
745,BTZ-Neutral-wb97xd-1745,COc1c(SC(F)(F)F)c(SC(F)(F)F)c2nsnc2c1N(C(C)=O)C(F)(F)C(F)(F)F,2.54999927,-9.1341249,-0.46205301,336.05
746,BTZ-Neutral-wb97xd-1746,COc1c(SC(F)(F)F)c(Br)c2nsnc2c1N(C(C)=O)C(F)(F)C(F)(F)F,2.28053864,-8.7967209,-0.58789926,338.44
747,BTZ-Neutral-wb97xd-1747,COc1c(SC(F)(F)F)c(N(C)C)c2nsnc2c1N(C(C)=O)C(F)(F)C(F)(F)F,2.08212332,-7.771176,-0.68054931,405.45
748,BTZ-Neutral-wb97xd-1748,COc1c(SC(F)(F)F)c([N+](=O)[O-])c2nsnc2c1N(C(C)=O)C(F)(F)C(F)(F)F,2.71274228,-9.1384785,-0.56643057,335.42
749,BTZ-Neutral-wb97xd-1749,COc1c(SC(F)(F)F)c(S(=O)(=O)N(C)C)c2nsnc2c1N(C(C)=O)C(F)(F)C(F)(F)F,2.50529324,-9.0152172,-0.86005368,328.77
750,BTZ-Neutral-wb97xd-1750,COc1c(N(C)C)c(C)c2nsnc2c1N(C(C)=O)C(F)(F)C(F)(F)F,1.8494234,-7.7866857,-0.53532954,357.33
751,BTZ-Neutral-wb97xd-1751,COc1c(N(C)C)c(C(F)(F)F)c2nsnc2c1N(C(C)=O)C(F)(F)C(F)(F)F,2.1642431,-8.2987779,-0.65189718,380.05
752,BTZ-Neutral-wb97xd-1752,COc1c(N(C)C)c(C#N)c2nsnc2c1N(C(C)=O)C(F)(F)C(F)(F)F,2.10772793,-8.0089914,-0.68367846,388.36
753,BTZ-Neutral-wb97xd-1753,COc1c(N(C)C)c(OC)c2nsnc2c1N(C(C)=O)C(F)(F)C(F)(F)F,1.77900392,-7.6465542,-0.51421458,382.4
754,BTZ-Neutral-wb97xd-1754,COc1c(N(C)C)c(OC(F)(F)F)c2nsnc2c1N(C(C)=O)C(F)(F)C(F)(F)F,1.9169042,-7.6816551,-0.50096331,390.39
755,BTZ-Neutral-wb97xd-1755,COc1c(N(C)C)c(SC)c2nsnc2c1N(C(C)=O)C(F)(F)C(F)(F)F,1.90368014,-7.7624688,-0.63674121,388.78
756,BTZ-Neutral-wb97xd-1756,COc1c(N(C)C)c(SC(F)(F)F)c2nsnc2c1N(C(C)=O)C(F)(F)C(F)(F)F,1.99589483,-7.8397452,-0.64577493,391.91
757,BTZ-Neutral-wb97xd-1757,COc1c(N(C)C)c(Br)c2nsnc2c1N(C(C)=O)C(F)(F)C(F)(F)F,1.88776229,-7.8275007,-0.59992608,385.83
758,BTZ-Neutral-wb97xd-1758,COc1c(N(C)C)c(N(C)C)c2nsnc2c1N(C(C)=O)C(F)(F)C(F)(F)F,1.80411875,-7.1913309,-0.64675449,440.02
759,BTZ-Neutral-wb97xd-1759,COc1c(N(C)C)c([N+](=O)[O-])c2nsnc2c1N(C(C)=O)C(F)(F)C(F)(F)F,2.27558642,-8.0941587,-0.68465802,409.99
760,BTZ-Neutral-wb97xd-1760,COc1c(N(C)C)c(S(=O)(=O)N(C)C)c2nsnc2c1N(C(C)=O)C(F)(F)C(F)(F)F,2.07167468,-7.9069539,-0.94054086,376.13
761,BTZ-Neutral-wb97xd-1761,CC(=O)N(c1c(OC(F)(F)F)c(C)c(C)c2nsnc12)C(F)(F)C(F)(F)F,2.05926692,-8.7771297,-0.53361531,327.02
762,BTZ-Neutral-wb97xd-1762,CC(=O)N(c1c(OC(F)(F)F)c(C)c(C(F)(F)F)c2nsnc12)C(F)(F)C(F)(F)F,2.41903754,-9.4013271,-0.46784874,302.4
763,BTZ-Neutral-wb97xd-1763,CC(=O)N(c1c(OC(F)(F)F)c(C)c(C#N)c2nsnc12)C(F)(F)C(F)(F)F,2.53492493,-9.3771102,-0.64223763,312.9
764,BTZ-Neutral-wb97xd-1764,COc1c(C)c(OC(F)(F)F)c(N(C(C)=O)C(F)(F)C(F)(F)F)c2nsnc12,1.97137862,-8.2274877,-0.39908907,362.44
765,BTZ-Neutral-wb97xd-1765,CC(=O)N(c1c(OC(F)(F)F)c(C)c(OC(F)(F)F)c2nsnc12)C(F)(F)C(F)(F)F,2.16930416,-9.2201085,-0.43321041,308.04
766,BTZ-Neutral-wb97xd-1766,CSc1c(C)c(OC(F)(F)F)c(N(C(C)=O)C(F)(F)C(F)(F)F)c2nsnc12,2.0875109,-8.3850336,-0.45538656,358.59
767,BTZ-Neutral-wb97xd-1767,CC(=O)N(c1c(OC(F)(F)F)c(C)c(SC(F)(F)F)c2nsnc12)C(F)(F)C(F)(F)F,2.40679304,-9.3088131,-0.50839164,309.65
768,BTZ-Neutral-wb97xd-1768,CC(=O)N(c1c(OC(F)(F)F)c(C)c(Br)c2nsnc12)C(F)(F)C(F)(F)F,2.18299079,-8.9352198,-0.3888309,320.24
769,BTZ-Neutral-wb97xd-1769,CC(=O)N(c1c(OC(F)(F)F)c(C)c(N(C)C)c2nsnc12)C(F)(F)C(F)(F)F,1.9454747,-7.5178509,-0.49552131,429.69
770,BTZ-Neutral-wb97xd-1770,CC(=O)N(c1c(OC(F)(F)F)c(C)c([N+](=O)[O-])c2nsnc12)C(F)(F)C(F)(F)F,2.64874436,-9.4432305,-0.61500042,329.19
771,BTZ-Neutral-wb97xd-1771,CC(=O)N(c1c(OC(F)(F)F)c(C)c(S(=O)(=O)N(C)C)c2nsnc12)C(F)(F)C(F)(F)F,2.34910784,-9.0563043,-0.65788338,305.59
772,BTZ-Neutral-wb97xd-1772,CC(=O)N(c1c(OC(F)(F)F)c(C(F)(F)F)c(C)c2nsnc12)C(F)(F)C(F)(F)F,2.39180033,-9.2707191,-0.48697737,310.42
773,BTZ-Neutral-wb97xd-1773,CC(=O)N(c1c(OC(F)(F)F)c(C(F)(F)F)c(C(F)(F)F)c2nsnc12)C(F)(F)C(F)(F)F,2.79219548,-9.7428126,-0.48675969,303.59
774,BTZ-Neutral-wb97xd-1774,CC(=O)N(c1c(OC(F)(F)F)c(C(F)(F)F)c(C#N)c2nsnc12)C(F)(F)C(F)(F)F,2.94073487,-9.5811852,-0.45500562,329.06
775,BTZ-Neutral-wb97xd-1775,COc1c(C(F)(F)F)c(OC(F)(F)F)c(N(C(C)=O)C(F)(F)C(F)(F)F)c2nsnc12,2.32257809,-8.7123699,-0.53878521,343.2
776,BTZ-Neutral-wb97xd-1776,CC(=O)N(c1c(OC(F)(F)F)c(C(F)(F)F)c(OC(F)(F)F)c2nsnc12)C(F)(F)C(F)(F)F,2.67728765,-9.5564241,-0.38368821,307.16
777,BTZ-Neutral-wb97xd-1777,CSc1c(C(F)(F)F)c(OC(F)(F)F)c(N(C(C)=O)C(F)(F)C(F)(F)F)c2nsnc12,2.51585072,-8.7523686,-0.54893454,377.58
778,BTZ-Neutral-wb97xd-1778,CC(=O)N(c1c(OC(F)(F)F)c(C(F)(F)F)c(SC(F)(F)F)c2nsnc12)C(F)(F)C(F)(F)F,2.70523232,-9.5898924,-0.32948589,315.45
779,BTZ-Neutral-wb97xd-1779,CC(=O)N(c1c(OC(F)(F)F)c(C(F)(F)F)c(Br)c2nsnc12)C(F)(F)C(F)(F)F,2.61685424,-9.3531654,-0.48322239,319.15
780,BTZ-Neutral-wb97xd-1780,CC(=O)N(c1c(OC(F)(F)F)c(C(F)(F)F)c(N(C)C)c2nsnc12)C(F)(F)C(F)(F)F,2.40839843,-8.4916968,-0.54439047,423.86
781,BTZ-Neutral-wb97xd-1781,CC(=O)N(c1c(OC(F)(F)F)c(C(F)(F)F)c([N+](=O)[O-])c2nsnc12)C(F)(F)C(F)(F)F,2.94008183,-9.733017,-0.51769746,308.87
782,BTZ-Neutral-wb97xd-1782,CC(=O)N(c1c(OC(F)(F)F)c(C(F)(F)F)c(S(=O)(=O)N(C)C)c2nsnc12)C(F)(F)C(F)(F)F,2.68958657,-9.3858174,-0.68177376,309.39
783,BTZ-Neutral-wb97xd-1783,CC(=O)N(c1c(OC(F)(F)F)c(C#N)c(C)c2nsnc12)C(F)(F)C(F)(F)F,2.43653357,-9.3126225,-0.61355829,310.01
784,BTZ-Neutral-wb97xd-1784,CC(=O)N(c1c(OC(F)(F)F)c(C#N)c(C(F)(F)F)c2nsnc12)C(F)(F)C(F)(F)F,2.83385399,-9.8470269,-0.44561817,302.1
785,BTZ-Neutral-wb97xd-1785,CC(=O)N(c1c(OC(F)(F)F)c(C#N)c(C#N)c2nsnc12)C(F)(F)C(F)(F)F,3.0325142,-9.7022697,-0.64139412,326.68
786,BTZ-Neutral-wb97xd-1786,COc1c(C#N)c(OC(F)(F)F)c(N(C(C)=O)C(F)(F)C(F)(F)F)c2nsnc12,2.33939387,-8.8037955,-0.5202552,337.47
787,BTZ-Neutral-wb97xd-1787,CC(=O)N(c1c(OC(F)(F)F)c(C#N)c(OC(F)(F)F)c2nsnc12)C(F)(F)C(F)(F)F,2.79167849,-9.5795526,-0.50485434,310.35
788,BTZ-Neutral-wb97xd-1788,CSc1c(C#N)c(OC(F)(F)F)c(N(C(C)=O)C(F)(F)C(F)(F)F)c2nsnc12,2.6099429,-8.5842108,-0.62354436,381.18
789,BTZ-Neutral-wb97xd-1789,CC(=O)N(c1c(OC(F)(F)F)c(C#N)c(SC(F)(F)F)c2nsnc12)C(F)(F)C(F)(F)F,2.84947253,-9.7776414,-0.37198791,309.58
790,BTZ-Neutral-wb97xd-1790,CC(=O)N(c1c(OC(F)(F)F)c(C#N)c(Br)c2nsnc12)C(F)(F)C(F)(F)F,2.7593258,-9.4318023,-0.54131574,320.23
791,BTZ-Neutral-wb97xd-1791,CC(=O)N(c1c(OC(F)(F)F)c(C#N)c(N(C)C)c2nsnc12)C(F)(F)C(F)(F)F,2.11896566,-7.9385175,-0.5975316,392.35
792,BTZ-Neutral-wb97xd-1792,CC(=O)N(c1c(OC(F)(F)F)c(C#N)c([N+](=O)[O-])c2nsnc12)C(F)(F)C(F)(F)F,3.23661641,-9.9444387,-0.51494925,329.35
793,BTZ-Neutral-wb97xd-1793,CC(=O)N(c1c(OC(F)(F)F)c(C#N)c(S(=O)(=O)N(C)C)c2nsnc12)C(F)(F)C(F)(F)F,2.86149935,-9.4851339,-0.68248122,303.58
794,BTZ-Neutral-wb97xd-1794,COc1c(OC(F)(F)F)c(N(C(C)=O)C(F)(F)C(F)(F)F)c2nsnc2c1C,2.05883156,-8.8361754,-0.58384497,322.79
795,BTZ-Neutral-wb97xd-1795,COc1c(OC(F)(F)F)c(N(C(C)=O)C(F)(F)C(F)(F)F)c2nsnc2c1C(F)(F)F,2.44243814,-9.4024155,-0.47473287,306.47
796,BTZ-Neutral-wb97xd-1796,COc1c(OC(F)(F)F)c(N(C(C)=O)C(F)(F)C(F)(F)F)c2nsnc2c1C#N,2.50687142,-9.4007829,-0.503385,310.31
797,BTZ-Neutral-wb97xd-1797,COc1c(OC(F)(F)F)c(N(C(C)=O)C(F)(F)C(F)(F)F)c2nsnc2c1OC,2.06005601,-8.2598676,-0.44376789,361.59
798,BTZ-Neutral-wb97xd-1798,COc1c(OC(F)(F)F)c(N(C(C)=O)C(F)(F)C(F)(F)F)c2nsnc2c1OC(F)(F)F,2.33732591,-9.2367066,-0.49859604,310.72
799,BTZ-Neutral-wb97xd-1799,COc1c(OC(F)(F)F)c(N(C(C)=O)C(F)(F)C(F)(F)F)c2nsnc2c1SC,2.13798545,-8.3594562,-0.511548,367.38
800,BTZ-Neutral-wb97xd-1800,COc1c(OC(F)(F)F)c(N(C(C)=O)C(F)(F)C(F)(F)F)c2nsnc2c1SC(F)(F)F,2.30271479,-9.128955,-0.36915807,315.31
801,BTZ-Neutral-wb97xd-1801,COc1c(OC(F)(F)F)c(N(C(C)=O)C(F)(F)C(F)(F)F)c2nsnc2c1Br,2.29659254,-8.9722254,-0.48082791,321.45
802,BTZ-Neutral-wb97xd-1802,COc1c(OC(F)(F)F)c(N(C(C)=O)C(F)(F)C(F)(F)F)c2nsnc2c1N(C)C,1.96305236,-7.5091437,-0.6209322,432.89
803,BTZ-Neutral-wb97xd-1803,COc1c(OC(F)(F)F)c(N(C(C)=O)C(F)(F)C(F)(F)F)c2nsnc2c1[N+](=O)[O-],2.66232215,-9.4943853,-0.55233579,330.44
804,BTZ-Neutral-wb97xd-1804,COc1c(OC(F)(F)F)c(N(C(C)=O)C(F)(F)C(F)(F)F)c2nsnc2c1S(=O)(=O)N(C)C,2.33765243,-9.0813375,-0.69399105,303.55
805,BTZ-Neutral-wb97xd-1805,CC(=O)N(c1c(OC(F)(F)F)c(OC(F)(F)F)c(C)c2nsnc12)C(F)(F)C(F)(F)F,2.25297491,-9.2037825,-0.40444944,306.88
806,BTZ-Neutral-wb97xd-1806,CC(=O)N(c1c(OC(F)(F)F)c(OC(F)(F)F)c(C(F)(F)F)c2nsnc12)C(F)(F)C(F)(F)F,2.58085541,-9.7838997,-0.35484561,293.76
807,BTZ-Neutral-wb97xd-1807,CC(=O)N(c1c(OC(F)(F)F)c(OC(F)(F)F)c(C#N)c2nsnc12)C(F)(F)C(F)(F)F,2.81535119,-9.640503,-0.45661101,313.06
808,BTZ-Neutral-wb97xd-1808,COc1c(OC(F)(F)F)c(OC(F)(F)F)c(N(C(C)=O)C(F)(F)C(F)(F)F)c2nsnc12,2.26777715,-8.6204001,-0.49935792,347.28
809,BTZ-Neutral-wb97xd-1809,CC(=O)N(c1c(OC(F)(F)F)c(OC(F)(F)F)c(OC(F)(F)F)c2nsnc12)C(F)(F)C(F)(F)F,2.40442577,-9.4015992,-0.31000353,307.12
810,BTZ-Neutral-wb97xd-1810,CSc1c(OC(F)(F)F)c(OC(F)(F)F)c(N(C(C)=O)C(F)(F)C(F)(F)F)c2nsnc12,2.32894523,-8.6514195,-0.38727993,359.44
811,BTZ-Neutral-wb97xd-1811,CC(=O)N(c1c(OC(F)(F)F)c(OC(F)(F)F)c(SC(F)(F)F)c2nsnc12)C(F)(F)C(F)(F)F,2.54085671,-9.6067626,-0.31446597,300.58
812,BTZ-Neutral-wb97xd-1812,CC(=O)N(c1c(OC(F)(F)F)c(OC(F)(F)F)c(Br)c2nsnc12)C(F)(F)C(F)(F)F,2.45764853,-9.2546652,-0.40431339,315.11
813,BTZ-Neutral-wb97xd-1813,CC(=O)N(c1c(OC(F)(F)F)c(OC(F)(F)F)c(N(C)C)c2nsnc12)C(F)(F)C(F)(F)F,2.05064135,-7.7877741,-0.42866634,407.97
814,BTZ-Neutral-wb97xd-1814,CC(=O)N(c1c(OC(F)(F)F)c(OC(F)(F)F)c([N+](=O)[O-])c2nsnc12)C(F)(F)C(F)(F)F,2.88609719,-9.8502921,-0.34387998,322.48
815,BTZ-Neutral-wb97xd-1815,CC(=O)N(c1c(OC(F)(F)F)c(OC(F)(F)F)c(S(=O)(=O)N(C)C)c2nsnc12)C(F)(F)C(F)(F)F,2.59582091,-9.3066363,-0.79768836,310.01
816,BTZ-Neutral-wb97xd-1816,CSc1c(OC(F)(F)F)c(N(C(C)=O)C(F)(F)C(F)(F)F)c2nsnc2c1C,2.11616303,-8.5885644,-0.38589222,323.75
817,BTZ-Neutral-wb97xd-1817,CSc1c(OC(F)(F)F)c(N(C(C)=O)C(F)(F)C(F)(F)F)c2nsnc2c1C(F)(F)F,2.53721057,-8.7703272,-0.55946481,352.31
818,BTZ-Neutral-wb97xd-1818,CSc1c(OC(F)(F)F)c(N(C(C)=O)C(F)(F)C(F)(F)F)c2nsnc2c1C#N,2.62025549,-8.8429779,-0.49900419,365.05
819,BTZ-Neutral-wb97xd-1819,COc1c(SC)c(OC(F)(F)F)c(N(C(C)=O)C(F)(F)C(F)(F)F)c2nsnc12,2.15382167,-8.2198689,-0.54879849,362.19
820,BTZ-Neutral-wb97xd-1820,CSc1c(OC(F)(F)F)c(N(C(C)=O)C(F)(F)C(F)(F)F)c2nsnc2c1OC(F)(F)F,2.37259007,-8.7550896,-0.3550905,338.14
821,BTZ-Neutral-wb97xd-1821,CSc1c(OC(F)(F)F)c(N(C(C)=O)C(F)(F)C(F)(F)F)c2nsnc2c1SC,2.261927,-8.3542863,-0.45854292,371.93
822,BTZ-Neutral-wb97xd-1822,CSc1c(OC(F)(F)F)c(N(C(C)=O)C(F)(F)C(F)(F)F)c2nsnc2c1SC(F)(F)F,2.49748397,-8.758899,-0.41620416,354.43
823,BTZ-Neutral-wb97xd-1823,CSc1c(OC(F)(F)F)c(N(C(C)=O)C(F)(F)C(F)(F)F)c2nsnc2c1Br,2.34407399,-8.6416239,-0.56338305,344.7
824,BTZ-Neutral-wb97xd-1824,CSc1c(OC(F)(F)F)c(N(C(C)=O)C(F)(F)C(F)(F)F)c2nsnc2c1N(C)C,2.07213725,-7.5513192,-0.52191501,426.44
825,BTZ-Neutral-wb97xd-1825,CSc1c(OC(F)(F)F)c(N(C(C)=O)C(F)(F)C(F)(F)F)c2nsnc2c1[N+](=O)[O-],2.56711436,-9.0595695,-0.50327616,325.35
826,BTZ-Neutral-wb97xd-1826,CSc1c(OC(F)(F)F)c(N(C(C)=O)C(F)(F)C(F)(F)F)c2nsnc2c1S(=O)(=O)N(C)C,2.32627865,-8.6628477,-0.74041131,350.2
827,BTZ-Neutral-wb97xd-1827,CC(=O)N(c1c(OC(F)(F)F)c(SC(F)(F)F)c(C)c2nsnc12)C(F)(F)C(F)(F)F,2.23841756,-9.2225574,-0.40235427,306.81
828,BTZ-Neutral-wb97xd-1828,CC(=O)N(c1c(OC(F)(F)F)c(SC(F)(F)F)c(C(F)(F)F)c2nsnc12)C(F)(F)C(F)(F)F,2.71619795,-9.6372378,-0.4334553,305.69
829,BTZ-Neutral-wb97xd-1829,CC(=O)N(c1c(OC(F)(F)F)c(SC(F)(F)F)c(C#N)c2nsnc12)C(F)(F)C(F)(F)F,2.87249219,-9.7373706,-0.40795953,314
830,BTZ-Neutral-wb97xd-1830,COc1c(SC(F)(F)F)c(OC(F)(F)F)c(N(C(C)=O)C(F)(F)C(F)(F)F)c2nsnc12,2.23123412,-8.6288352,-0.54425442,346.14
831,BTZ-Neutral-wb97xd-1831,CC(=O)N(c1c(OC(F)(F)F)c(SC(F)(F)F)c(OC(F)(F)F)c2nsnc12)C(F)(F)C(F)(F)F,2.60675933,-9.4432305,-0.29354148,311.57
832,BTZ-Neutral-wb97xd-1832,CSc1c(SC(F)(F)F)c(OC(F)(F)F)c(N(C(C)=O)C(F)(F)C(F)(F)F)c2nsnc12,2.45109092,-8.4557796,-0.39587829,378.25
833,BTZ-Neutral-wb97xd-1833,CC(=O)N(c1c(OC(F)(F)F)c(SC(F)(F)F)c(SC(F)(F)F)c2nsnc12)C(F)(F)C(F)(F)F,2.64406424,-9.3422814,-0.37122603,334.08
834,BTZ-Neutral-wb97xd-1834,CC(=O)N(c1c(OC(F)(F)F)c(SC(F)(F)F)c(Br)c2nsnc12)C(F)(F)C(F)(F)F,2.4855932,-9.3077247,-0.38651805,316.89
835,BTZ-Neutral-wb97xd-1835,CC(=O)N(c1c(OC(F)(F)F)c(SC(F)(F)F)c(N(C)C)c2nsnc12)C(F)(F)C(F)(F)F,2.13096527,-7.880016,-0.49884093,404.41
836,BTZ-Neutral-wb97xd-1836,CC(=O)N(c1c(OC(F)(F)F)c(SC(F)(F)F)c([N+](=O)[O-])c2nsnc12)C(F)(F)C(F)(F)F,2.87679137,-9.7558734,-0.46711407,316.09
837,BTZ-Neutral-wb97xd-1837,CC(=O)N(c1c(OC(F)(F)F)c(SC(F)(F)F)c(S(=O)(=O)N(C)C)c2nsnc12)C(F)(F)C(F)(F)F,2.7264017,-9.1626954,-0.77662782,329.98
838,BTZ-Neutral-wb97xd-1838,CC(=O)N(c1c(OC(F)(F)F)c(N(C)C)c(C)c2nsnc12)C(F)(F)C(F)(F)F,2.03382557,-8.0062704,-0.55981854,367.83
839,BTZ-Neutral-wb97xd-1839,CC(=O)N(c1c(OC(F)(F)F)c(N(C)C)c(C(F)(F)F)c2nsnc12)C(F)(F)C(F)(F)F,2.34810107,-8.1205524,-0.48564408,388.61
840,BTZ-Neutral-wb97xd-1840,CC(=O)N(c1c(OC(F)(F)F)c(N(C)C)c(C#N)c2nsnc12)C(F)(F)C(F)(F)F,2.32083665,-8.043276,-0.58340961,402.55
841,BTZ-Neutral-wb97xd-1841,COc1c(N(C)C)c(OC(F)(F)F)c(N(C(C)=O)C(F)(F)C(F)(F)F)c2nsnc12,1.96691618,-7.9853187,-0.47261049,367.79
842,BTZ-Neutral-wb97xd-1842,CC(=O)N(c1c(OC(F)(F)F)c(N(C)C)c(OC(F)(F)F)c2nsnc12)C(F)(F)C(F)(F)F,2.2153979,-8.1627279,-0.50346663,377.95
843,BTZ-Neutral-wb97xd-1843,CSc1c(N(C)C)c(OC(F)(F)F)c(N(C(C)=O)C(F)(F)C(F)(F)F)c2nsnc12,2.17145375,-7.8136236,-0.50806512,409.48
844,BTZ-Neutral-wb97xd-1844,CC(=O)N(c1c(OC(F)(F)F)c(N(C)C)c(SC(F)(F)F)c2nsnc12)C(F)(F)C(F)(F)F,2.21109872,-8.1401436,-0.44529165,384.37
845,BTZ-Neutral-wb97xd-1845,CC(=O)N(c1c(OC(F)(F)F)c(N(C)C)c(Br)c2nsnc12)C(F)(F)C(F)(F)F,2.21167013,-8.0879004,-0.50384757,382.54
846,BTZ-Neutral-wb97xd-1846,CC(=O)N(c1c(OC(F)(F)F)c(N(C)C)c(N(C)C)c2nsnc12)C(F)(F)C(F)(F)F,1.94144762,-7.3725495,-0.59519154,444.73
847,BTZ-Neutral-wb97xd-1847,CC(=O)N(c1c(OC(F)(F)F)c(N(C)C)c([N+](=O)[O-])c2nsnc12)C(F)(F)C(F)(F)F,2.48877677,-8.3483001,-0.53832264,408.44
848,BTZ-Neutral-wb97xd-1848,CC(=O)N(c1c(OC(F)(F)F)c(N(C)C)c(S(=O)(=O)N(C)C)c2nsnc12)C(F)(F)C(F)(F)F,2.31185735,-8.1507555,-0.72245271,382.46
849,BTZ-Neutral-wb97xd-1849,CSc1c(C)c(C)c2nsnc2c1N(C(C)=O)C(F)(F)C(F)(F)F,1.96732433,-8.3893872,-0.64746195,339.1
850,BTZ-Neutral-wb97xd-1850,CSc1c(C)c(C(F)(F)F)c2nsnc2c1N(C(C)=O)C(F)(F)C(F)(F)F,2.30494601,-8.5866597,-0.61274199,346.35
851,BTZ-Neutral-wb97xd-1851,CSc1c(C)c(C#N)c2nsnc2c1N(C(C)=O)C(F)(F)C(F)(F)F,2.37898442,-8.6114208,-0.63519024,351.77
